,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage
94530,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,8.4,9533.98,26/10/2019 03:30,1572060599999,9310.36,1572075899999,1,2.0
94533,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,1.74,9633.05,27/10/2019 18:30,1572200999999,9437.0,1572210899999,1,2.0
94535,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,2.56,9676.09,28/10/2019 03:30,1572233399999,9405.62,1572245099999,1,2.0
181463,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.12,155.63,29/11/2019 16:30,1575044999999,152.09,1575063899999,1,2.0
181483,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.22,131.71,22/12/2019 22:00,1577051999999,135.06,1577060999999,0,-1.22
94569,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,1.02,7559.97,23/12/2019 02:45,1577069099999,7691.0,1577117699999,0,-1.02
72923,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,2.09,205.61,28/12/2019 02:30,1577500199999,213.86,1577623499999,0,-2.09
181491,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.11,127.06,28/12/2019 07:00,1577516399999,128.94,1577555099999,0,-1.11
72928,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.01,212.53,29/12/2019 16:30,1577636999999,215.26,1577636999999,0,-1.01
181494,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,3.29,133.7,29/12/2019 21:15,1577654099999,130.9,1577717999999,1,2.0
72934,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,2.4,220.77,03/01/2020 18:30,1578076199999,227.19,1578133799999,0,-2.4
181501,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.65,132.71,03/01/2020 19:15,1578078899999,135.07,1578094199999,0,-1.65
72937,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.94,243.26,07/01/2020 01:15,1578359699999,238.11,1578400199999,1,2.0
181506,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.56,142.88,10/01/2020 19:30,1578684599999,145.2,1578706199999,0,-1.56
272540,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.99,48.64,10/01/2020 21:00,1578689999999,49.9,1578706199999,0,-1.99
173010,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.07,2.948,10/01/2020 21:30,1578691799999,3.006,1578700799999,0,-1.07
173012,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.85,2.969,11/01/2020 02:15,1578708899999,3.047,1578726899999,0,-1.85
272542,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.1,49.4,11/01/2020 03:00,1578711599999,48.28,1578716999999,1,2.0
72940,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,3.04,271.0,11/01/2020 02:45,1578710699999,262.8,1578740399999,1,2.0
173015,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,2.23,2.983,11/01/2020 10:45,1578739499999,3.086,1578759299999,0,-2.23
173019,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.87,3.154,13/01/2020 00:30,1578875399999,3.087,1578883499999,1,2.0
272546,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.35,53.99,14/01/2020 09:45,1578995099999,54.74,1578995099999,0,-1.35
453910,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,2.53,0.2231,14/01/2020 16:15,1579018499999,0.2401,1579021199999,0,-2.53
94592,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,2.34,8564.54,14/01/2020 16:30,1579019399999,8788.0,1579022099999,0,-2.34
173022,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,4.09,3.328,14/01/2020 16:30,1579019399999,3.517,1579021199999,0,-4.09
94594,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,1.57,8726.01,14/01/2020 19:30,1579030199999,8893.0,1579045499999,0,-1.57
272550,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,5.39,57.91,14/01/2020 19:30,1579030199999,56.29,1579062599999,1,2.0
94597,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,1.9,8748.71,15/01/2020 01:15,1579050899999,8570.52,1579065299999,1,2.0
181512,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,2.82,167.33,15/01/2020 01:45,1579052699999,162.81,1579060799999,1,2.0
417745,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,2.07,0.01754,17/01/2020 06:45,1579243499999,0.01712,1579264199999,1,2.0
453915,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,1.01,0.2348,17/01/2020 08:45,1579250699999,0.2379,1579256099999,0,-1.01
272554,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.32,60.01,17/01/2020 09:00,1579251599999,58.73,1579263299999,1,2.0
173027,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.6,4.001,17/01/2020 10:00,1579255199999,3.897,1579263299999,1,2.0
258137,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.13,2.714,20/01/2020 23:00,1579561199999,2.645,1579634999999,1,2.0
417748,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.09,0.01729,22/01/2020 01:45,1579657499999,0.01757,1579678199999,0,-1.09
173037,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.29,3.659,24/01/2020 20:15,1579896899999,3.57,1579912199999,1,2.0
177382,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence,2,1.11,9.266,27/01/2020 02:00,1580090399999,9.453,1580097599999,0,-1.11
272567,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.31,56.54,27/01/2020 02:15,1580091299999,58.27,1580126399999,0,-1.31
442732,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence,2,1.77,0.05821,27/01/2020 02:15,1580091299999,0.05929,1580129099999,0,-1.77
72946,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,2.2,357.04,27/01/2020 03:00,1580093999999,373.18,1580126399999,0,-2.2
72948,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.56,371.98,27/01/2020 16:30,1580142599999,357.41,1580165099999,1,2.0
258141,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.68,2.638,27/01/2020 17:00,1580144399999,2.564,1580164199999,1,2.0
417757,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.65,0.01727,28/01/2020 03:30,1580182199999,0.01762,1580197499999,0,-1.65
442735,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence,2,1.02,0.06037,28/01/2020 03:45,1580183099999,0.05883,1580189399999,1,2.0
173044,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,2.37,4.04,28/01/2020 03:30,1580182199999,3.88,1580226299999,1,2.0
94611,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,1.72,9049.0,28/01/2020 15:15,1580224499999,9432.13,1580255099999,0,-1.72
72951,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,2.7,381.06,29/01/2020 02:45,1580265899999,392.96,1580278499999,0,-2.7
72952,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.84,389.02,29/01/2020 07:15,1580282099999,381.23,1580297399999,1,2.0
417762,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.42,0.01868,30/01/2020 14:15,1580393699999,0.01926,1580401799999,0,-1.42
173047,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.63,4.289,30/01/2020 19:00,1580410799999,4.37,1580416199999,0,-1.63
272570,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.81,69.03,30/01/2020 21:30,1580419799999,67.3,1580427899999,1,2.0
11779,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence,2,2.42,0.05816,02/02/2020 07:45,1580629499999,0.05625,1580632199999,1,2.0
417767,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,2.4,0.0195,02/02/2020 13:15,1580649299999,0.01911,1580687099999,1,2.0
181534,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,2.45,190.66,03/02/2020 03:15,1580699699999,186.65,1580746499999,1,2.0
453932,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,2.27,0.2713,05/02/2020 02:15,1580868899999,0.2804,1580877899999,0,-2.27
453933,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,1.38,0.2787,05/02/2020 07:00,1580885999999,0.271,1580898599999,1,2.0
258154,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.18,2.837,05/02/2020 13:15,1580908499999,2.871,1580916599999,0,-1.18
173051,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.54,4.478,05/02/2020 16:30,1580920199999,4.554,1580920199999,0,-1.54
417771,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.03,0.02021,05/02/2020 17:30,1580923799999,0.02047,1580926499999,0,-1.03
181537,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.64,202.32,05/02/2020 20:00,1580932799999,205.88,1580938199999,0,-1.64
272573,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.18,72.67,05/02/2020 18:30,1580927399999,71.05,1580948999999,1,2.0
181538,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.18,205.73,05/02/2020 22:45,1580942699999,201.28,1580948999999,1,2.0
173054,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.8,4.516,05/02/2020 23:45,1580946299999,4.644,1580975999999,0,-1.8
72958,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,2.8,436.44,06/02/2020 01:00,1580950799999,417.12,1580997599999,1,2.0
467059,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.95,72.04,06/02/2020 06:15,1580969699999,67.76,1580997599999,1,2.0
417774,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.09,0.02082,06/02/2020 06:30,1580970599999,0.01973,1580997599999,1,2.0
181541,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.65,208.5,06/02/2020 09:30,1580981399999,213.61,1580991299999,0,-1.65
258159,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,2.28,3.252,07/02/2020 10:00,1581069599999,3.164,1581076799999,1,2.0
447872,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence,2,1.33,79.93,07/02/2020 12:00,1581076799999,78.32,1581124499999,1,2.0
258161,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,2.32,3.287,07/02/2020 19:30,1581103799999,3.394,1581120899999,0,-2.32
137349,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence,2,2.15,129.47,08/02/2020 21:45,1581198299999,126.68,1581200099999,1,2.0
447876,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence,2,1.23,84.66,09/02/2020 14:45,1581259499999,85.76,1581271199999,0,-1.23
457858,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,3.71,2.648,10/02/2020 00:00,1581292799999,2.583,1581315299999,1,2.0
258167,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.77,3.83,11/02/2020 18:45,1581446699999,3.949,1581459299999,0,-1.77
72961,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.39,464.07,11/02/2020 19:15,1581448499999,475.85,1581469199999,0,-1.39
258168,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,3.34,3.967,12/02/2020 01:00,1581469199999,3.863,1581474599999,1,2.0
40496,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,2.02,5.131,11/02/2020 18:45,1581446699999,5.266,1581477299999,0,-2.02
85953,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.18,25.671,12/02/2020 02:00,1581472799999,26.069,1581493499999,0,-1.18
467066,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.29,73.68,12/02/2020 02:15,1581473699999,74.8,1581487199999,0,-1.29
181547,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.76,244.9,12/02/2020 02:45,1581475499999,249.63,1581490799999,0,-1.76
457861,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,1.99,3.012,12/02/2020 03:30,1581478199999,3.126,1581488099999,0,-1.99
457861,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,1.99,3.012,12/02/2020 03:30,1581478199999,3.126,1581488099999,0,-1.99
181547,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.76,244.9,12/02/2020 02:45,1581475499999,249.63,1581490799999,0,-1.76
457861,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,1.99,3.012,12/02/2020 03:30,1581478199999,3.126,1581488099999,0,-1.99
457863,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,6.93,3.369,12/02/2020 20:00,1581537599999,3.2,1581538499999,1,2.0
453943,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,1.66,0.3027,12/02/2020 20:00,1581537599999,0.3093,1581547499999,0,-1.66
320573,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence,2,2.65,1.0416,12/02/2020 21:45,1581543899999,1.0718,1581560099999,0,-2.65
85955,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.83,26.897,13/02/2020 02:30,1581560999999,26.287,1581573599999,1,2.0
173066,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,2.05,5.404,13/02/2020 04:30,1581568199999,5.234,1581581699999,1,2.0
272585,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.98,83.1,13/02/2020 04:30,1581568199999,80.2,1581580799999,1,2.0
442745,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence,2,1.74,0.08643,13/02/2020 06:15,1581574499999,0.08404,1581578999999,1,2.0
11797,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence,2,1.22,0.07142,13/02/2020 06:45,1581576299999,0.07256,1581576299999,0,-1.22
453946,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,5.04,0.3241,13/02/2020 16:45,1581612299999,0.3151,1581659999999,1,2.0
72966,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.11,475.14,14/02/2020 04:30,1581654599999,498.5,1581676199999,0,-1.11
430148,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence,2,2.46,0.008262,14/02/2020 23:00,1581721199999,0.008085,1581731999999,1,2.0
181553,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.06,285.77,15/02/2020 01:15,1581729299999,278.7,1581731999999,1,2.0
258177,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.27,4.437,15/02/2020 01:15,1581729299999,4.286,1581731999999,1,2.0
457868,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,2.05,3.492,15/02/2020 01:45,1581731099999,3.349,1581731999999,1,2.0
94630,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence,2,3.19,10203.43,13/02/2020 16:45,1581612299999,9752.3,1581782399999,1,2.0
442748,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence,2,4.19,0.08574,15/02/2020 02:00,1581731999999,0.0813,1581782399999,1,2.0
453949,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,4.06,0.3335,15/02/2020 02:15,1581732899999,0.3157,1581782399999,1,2.0
85960,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,2.18,23.107,18/02/2020 00:30,1581985799999,23.66,1581993899999,0,-2.18
417785,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.92,0.02147,18/02/2020 00:30,1581985799999,0.02192,1581988499999,0,-1.92
67761,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence,2,1.17,0.2712,18/02/2020 03:15,1581995699999,0.275,1581999299999,0,-1.17
230907,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence,2,1.25,0.2834,18/02/2020 03:15,1581995699999,0.2772,1582009199999,1,2.0
457871,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence,2,1.14,3.295,18/02/2020 08:45,1582015499999,3.212,1582021799999,1,2.0
467076,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.38,65.58,18/02/2020 21:30,1582061399999,63.61,1582095599999,1,2.0
40508,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,2.19,4.501,19/02/2020 13:00,1582117199999,4.614,1582133399999,0,-2.19
40509,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,1.67,4.543,19/02/2020 18:00,1582135199999,4.67,1582138799999,0,-1.67
230912,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence,2,1.66,0.2897,19/02/2020 13:15,1582118099999,0.2818,1582145099999,1,2.0
40512,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,3.17,4.555,19/02/2020 20:15,1582143299999,4.365,1582148699999,1,2.0
67765,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence,2,1.2,0.2624,21/02/2020 05:15,1582262099999,0.2657,1582272899999,0,-1.2
230915,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence,2,1.09,0.272,21/02/2020 05:15,1582262099999,0.2642,1582274699999,1,2.0
177388,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence,2,1.29,9.476,21/02/2020 12:45,1582289099999,9.777,1582301699999,0,-1.29
40516,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,1.83,4.815,21/02/2020 13:00,1582289999999,4.683,1582297199999,1,2.0
467081,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.66,62.28,21/02/2020 14:15,1582294499999,60.5,1582300799999,1,2.0
173076,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence,2,1.43,4.137,21/02/2020 14:15,1582294499999,3.964,1582316099999,1,2.0
272592,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,2.27,73.77,21/02/2020 17:45,1582307099999,71.59,1582316099999,1,2.0
417792,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.7,0.02025,21/02/2020 18:00,1582307999999,0.01976,1582316099999,1,2.0
72972,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.44,394.65,23/02/2020 10:45,1582454699999,400.64,1582454699999,0,-1.44
447885,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence,2,1.61,83.86,23/02/2020 13:45,1582465499999,85.63,1582499699999,0,-1.61
467085,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.06,63.17,23/02/2020 13:45,1582465499999,63.98,1582504199999,0,-1.06
272598,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.54,78.77,23/02/2020 15:30,1582471799999,80.03,1582499699999,0,-1.54
320582,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence,2,1.79,0.8736,23/02/2020 15:45,1582472699999,0.8954,1582478099999,0,-1.79
85967,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.14,22.735,23/02/2020 16:00,1582473599999,23.163,1582504199999,0,-1.14
85967,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.14,22.735,23/02/2020 16:00,1582473599999,23.163,1582504199999,0,-1.14
258186,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,4.34,3.683,26/02/2020 20:45,1582749899999,3.55,1582754399999,1,2.0
181565,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,2.7,227.22,27/02/2020 12:45,1582807499999,236.29,1582820999999,0,-2.7
417798,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.84,0.01706,27/02/2020 12:45,1582807499999,0.01741,1582820999999,0,-1.84
442760,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence,2,2.1,0.06055,27/02/2020 12:45,1582807499999,0.06211,1582820999999,0,-2.1
226092,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence,2,3.21,0.005245,27/02/2020 13:00,1582808399999,0.005426,1582821899999,0,-3.21
226092,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence,2,3.21,0.005245,27/02/2020 13:00,1582808399999,0.005426,1582821899999,0,-3.21
258189,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,2.03,4.245,29/02/2020 06:30,1582957799999,4.347,1582964999999,0,-2.03
417805,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence,2,1.78,0.01713,29/02/2020 06:30,1582957799999,0.01676,1582973999999,1,2.0
40523,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,1.04,3.529,02/03/2020 11:15,1583147699999,3.567,1583149499999,0,-1.04
137365,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence,2,1.42,88.83,02/03/2020 15:00,1583161199999,90.24,1583162099999,0,-1.42
11824,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence,2,1.35,0.04836,02/03/2020 15:30,1583162999999,0.04932,1583165699999,0,-1.35
85979,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.45,19.492,02/03/2020 15:30,1583162999999,19.806,1583166599999,0,-1.45
272611,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.05,60.38,02/03/2020 15:45,1583163899999,61.32,1583165699999,0,-1.05
467093,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.26,51.08,02/03/2020 15:45,1583163899999,51.88,1583165699999,0,-1.26
467093,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.26,51.08,02/03/2020 15:45,1583163899999,51.88,1583165699999,0,-1.26
272611,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence,2,1.05,60.38,02/03/2020 15:45,1583163899999,61.32,1583165699999,0,-1.05
467093,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence,2,1.26,51.08,02/03/2020 15:45,1583163899999,51.88,1583165699999,0,-1.26
258192,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence,2,1.28,4.712,04/03/2020 02:45,1583289899999,4.785,1583297999999,0,-1.28
40528,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,1.41,3.843,04/03/2020 09:00,1583312399999,3.764,1583322299999,1,2.0
430165,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence,2,2.83,0.005976,04/03/2020 16:00,1583337599999,0.006189,1583369099999,0,-2.83
226105,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence,2,1.06,0.005586,05/03/2020 03:30,1583378999999,0.005657,1583387999999,0,-1.06
72982,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,1.45,339.0,05/03/2020 11:45,1583408699999,332.12,1583450099999,1,2.0
40534,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence,2,1.01,3.902,05/03/2020 13:00,1583413199999,3.806,1583446499999,1,2.0
85984,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,1.31,21.19,05/03/2020 13:00,1583413199999,20.63,1583451899999,1,2.0
430170,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence,2,1.04,0.006265,05/03/2020 19:00,1583434799999,0.006139,1583450999999,1,2.0
181573,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.19,238.72,06/03/2020 12:45,1583498699999,243.91,1583537399999,0,-1.19
181583,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence,2,1.68,202.86,10/03/2020 14:00,1583848799999,198.17,1583855099999,1,2.0
226115,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence,2,1.42,0.004576,10/03/2020 15:00,1583852399999,0.004427,1583855099999,1,2.0
230934,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence,2,1.7,0.1963,10/03/2020 23:15,1583882099999,0.1998,1583882999999,0,-1.7
67791,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence,2,3.29,0.2031,11/03/2020 00:00,1583884799999,0.2127,1583897399999,0,-3.29
328062,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence,2,1.11,1.958,11/03/2020 00:30,1583886599999,1.909,1583921699999,1,2.0
447911,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence,2,3.67,38.53,14/03/2020 12:15,1584188099999,37.71,1584194399999,1,2.0
85992,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence,2,4.13,10.474,15/03/2020 13:00,1584277199999,10.134,1584305999999,1,2.0
453972,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence,2,6.26,0.1542,15/03/2020 23:15,1584314099999,0.1483,1584317699999,1,2.0
67800,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence,2,7.68,0.1238,15/03/2020 23:30,1584314999999,0.119,1584317699999,1,2.0
226126,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence,2,1.23,0.002579,17/03/2020 08:30,1584433799999,0.00262,1584433799999,0,-1.23
72989,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence,2,3.65,180.82,17/03/2020 08:45,1584434699999,177.12,1584438299999,1,2.0
