,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage,action,position_count
173018,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.29,3.025,11/01/2020 22:15,1578780899999,2.932,1578788099999,1,2.0,1,3
173021,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,2.46,3.135,13/01/2020 01:00,1578877199999,3.064,1578885299999,1,2.0,1,2
181514,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,5.44,162.81,15/01/2020 04:00,1579060799999,159.35,1579065299999,1,2.0,1,1
94600,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,2.76,8672.77,15/01/2020 04:15,1579061699999,8921.2,1579096799999,0,-2.76,1,2
173026,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,9.5,3.704,15/01/2020 04:15,1579061699999,3.593,1579062599999,1,2.0,1,3
272552,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,4.9,56.73,15/01/2020 04:30,1579062599999,55.36,1579065299999,1,2.0,1,4
453914,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,4.67,0.2288,15/01/2020 05:00,1579064399999,0.2406,1579069799999,0,-4.67,1,4
94603,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.65,8738.66,16/01/2020 00:30,1579134599999,8905.0,1579240799999,0,-1.65,1,1
417747,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.19,0.01742,17/01/2020 12:15,1579263299999,0.0169,1579271399999,1,2.0,1,1
173029,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,4.4,3.887,17/01/2020 12:30,1579264199999,3.744,1579271399999,1,2.0,1,2
453918,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,2.27,0.2325,17/01/2020 12:30,1579264199999,0.2382,1579278599999,0,-2.27,1,3
272555,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,3.48,58.46,17/01/2020 14:30,1579271399999,61.08,1579278599999,0,-3.48,1,4
173032,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,6.34,3.829,17/01/2020 20:00,1579291199999,3.735,1579328099999,1,2.0,1,1
258138,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.22,2.684,21/01/2020 07:45,1579592699999,2.561,1579635899999,1,2.0,1,1
417752,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,1.99,0.01722,22/01/2020 08:45,1579682699999,0.0168,1579745699999,1,2.0,1,1
173039,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.7,3.57,25/01/2020 00:30,1579912199999,3.489,1579916699999,1,2.0,1,1
181522,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.98,166.58,27/01/2020 05:15,1580102099999,170.3,1580129099999,0,-1.98,1,1
442734,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,1.91,0.05813,27/01/2020 09:00,1580115599999,0.05929,1580129099999,0,-1.91,1,2
258143,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.66,2.599,27/01/2020 22:30,1580164199999,2.674,1580221799999,0,-2.66,1,1
72950,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,4.05,360.38,27/01/2020 22:45,1580165099999,376.11,1580174099999,0,-4.05,1,2
453923,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.58,0.2305,27/01/2020 22:45,1580165099999,0.2356,1580172299999,0,-1.58,1,3
442737,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.39,0.05953,28/01/2020 05:15,1580188499999,0.06132,1580218199999,0,-2.39,-1,-1
453926,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.99,0.2319,28/01/2020 05:30,1580189399999,0.2384,1580217299999,0,-1.99,-1,-1
94610,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,2.1,8983.81,28/01/2020 08:30,1580200199999,9192.0,1580221799999,0,-2.1,-1,-1
272569,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,3.8,59.31,28/01/2020 09:45,1580204699999,57.96,1580224499999,1,2.0,-1,-1
173046,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.45,3.949,28/01/2020 15:45,1580226299999,4.105,1580257799999,0,-3.45,-1,-1
94614,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,2.5,8977.36,28/01/2020 17:00,1580230799999,9432.13,1580255099999,0,-2.5,-1,-1
181527,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.41,171.0,28/01/2020 17:30,1580232599999,176.68,1580255099999,0,-2.41,-1,-1
181530,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.54,175.93,29/01/2020 10:15,1580292899999,171.61,1580343299999,1,2.0,1,1
453929,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.86,0.238,29/01/2020 10:15,1580292899999,0.2327,1580343299999,1,2.0,1,2
417761,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,4.44,0.01894,29/01/2020 11:15,1580296499999,0.01847,1580298299999,1,2.0,1,3
258146,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,4.05,2.698,29/01/2020 14:00,1580306399999,2.825,1580332499999,0,-4.05,1,3
72955,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,2.05,379.57,29/01/2020 15:45,1580312699999,388.5,1580317199999,0,-2.05,1,4
177385,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,4.08,12.086,30/01/2020 00:15,1580343299999,11.79,1580344199999,1,2.0,1,1
258149,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.51,2.876,31/01/2020 01:00,1580432399999,2.816,1580474699999,1,2.0,1,1
417764,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,3.53,0.01915,31/01/2020 04:45,1580445899999,0.01875,1580449499999,1,2.0,1,2
442740,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,1.61,0.06218,31/01/2020 04:45,1580445899999,0.06093,1580472899999,1,2.0,1,3
173050,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.51,4.259,31/01/2020 05:30,1580448599999,4.172,1580468399999,1,2.0,1,4
181533,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.88,182.01,31/01/2020 05:45,1580449499999,176.57,1580474699999,1,2.0,1,5
272571,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.76,67.19,31/01/2020 05:45,1580449499999,69.22,1580462099999,0,-2.76,1,6
94619,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.03,9371.0,01/02/2020 09:15,1580548499999,9160.01,1580616899999,1,2.0,1,1
11781,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.29,0.05721,02/02/2020 19:00,1580669999999,0.05571,1580685299999,1,2.0,1,1
417770,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.55,0.01947,02/02/2020 22:30,1580682599999,0.01904,1580687999999,1,2.0,1,2
181536,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.45,189.45,03/02/2020 09:30,1580722199999,185.5,1580808599999,1,2.0,1,1
11784,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.4,0.0565,04/02/2020 04:00,1580788799999,0.05406,1580808599999,1,2.0,1,2
453936,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,4.0,0.2713,05/02/2020 10:30,1580898599999,0.2888,1580962499999,0,-4.0,1,1
258158,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.15,2.823,05/02/2020 19:30,1580930999999,2.898,1580966999999,0,-2.15,1,2
272575,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.6,71.51,06/02/2020 00:30,1580948999999,74.45,1580961599999,0,-2.6,1,3
447870,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.44,77.04,06/02/2020 00:30,1580948999999,78.97,1580976899999,0,-2.44,1,4
417776,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.19,0.02059,06/02/2020 09:30,1580981399999,0.01973,1580997599999,1,2.0,-1,-1
467061,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.0,71.39,06/02/2020 13:30,1580995799999,67.76,1580997599999,1,2.0,-1,-1
72960,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,2.9,432.79,06/02/2020 14:00,1580997599999,417.12,1580997599999,1,2.0,-1,-1
173056,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.48,4.525,06/02/2020 14:00,1580997599999,4.407,1580997599999,1,2.0,-1,-1
447875,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.56,78.93,07/02/2020 20:45,1581108299999,76.84,1581131699999,1,2.0,1,1
181544,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.69,219.45,07/02/2020 21:00,1581109199999,223.28,1581118199999,0,-1.69,1,2
258166,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,4.92,3.227,08/02/2020 02:45,1581129899999,3.11,1581131699999,1,2.0,1,2
173059,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.14,4.766,09/02/2020 00:00,1581206399999,4.837,1581209099999,0,-1.14,1,1
137351,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,2.84,127.08,09/02/2020 09:45,1581241499999,124.0,1581262199999,1,2.0,1,1
11789,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,1.48,0.06128,09/02/2020 15:00,1581260399999,0.06246,1581293699999,0,-1.48,1,2
173062,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,2.79,4.908,09/02/2020 15:00,1581260399999,5.069,1581293699999,0,-2.79,1,3
94628,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.21,10090.18,10/02/2020 03:45,1581306299999,9750.0,1581314399999,1,2.0,1,1
447878,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,3.14,85.25,10/02/2020 04:45,1581309899999,83.17,1581314399999,1,2.0,1,2
457860,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,6.12,2.561,10/02/2020 08:45,1581324299999,2.469,1581326999999,1,2.0,1,1
173065,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.17,5.306,12/02/2020 14:15,1581516899999,5.385,1581516899999,0,-1.17,1,1
72965,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,1.47,469.69,12/02/2020 15:15,1581520499999,478.86,1581534899999,0,-1.47,1,1
467071,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,1.39,73.21,12/02/2020 15:15,1581520499999,74.31,1581527699999,0,-1.39,1,2
40501,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,1.69,5.166,12/02/2020 16:00,1581523199999,5.265,1581526799999,0,-1.69,1,3
258176,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,4.02,4.031,12/02/2020 16:00,1581523199999,3.923,1581524999999,1,2.0,1,4
457865,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,9.31,3.283,12/02/2020 20:15,1581538499999,3.2,1581538499999,1,2.0,1,1
85957,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,4.95,26.041,13/02/2020 06:45,1581576299999,24.611,1581581699999,1,2.0,1,1
11799,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,5.23,0.06852,13/02/2020 08:00,1581580799999,0.06476,1581581699999,1,2.0,1,2
173068,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.87,5.358,13/02/2020 08:00,1581580799999,5.234,1581581699999,1,2.0,1,3
181551,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.88,266.39,13/02/2020 08:00,1581580799999,256.2,1581581699999,1,2.0,1,4
272587,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,4.53,80.94,13/02/2020 08:00,1581580799999,75.24,1581581699999,1,2.0,1,5
320577,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,5.06,1.022,13/02/2020 08:00,1581580799999,0.9563,1581581699999,1,2.0,1,6
417782,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,6.27,0.02435,13/02/2020 08:00,1581580799999,0.02233,1581581699999,1,2.0,1,7
442747,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,6.78,0.082,13/02/2020 08:00,1581580799999,0.07861,1581581699999,1,2.0,1,8
453945,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,6.74,0.3155,13/02/2020 08:00,1581580799999,0.2968,1581581699999,1,2.0,1,9
453948,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,2.91,0.32,14/02/2020 05:30,1581658199999,0.3102,1581660899999,1,2.0,1,1
72968,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,2.34,469.26,14/02/2020 06:00,1581659999999,498.5,1581676199999,0,-2.34,1,2
94629,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.09,10186.62,14/02/2020 06:00,1581659999999,10310.0,1581677099999,0,-1.09,1,3
447882,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.03,93.63,15/02/2020 02:00,1581731999999,96.21,1581759899999,0,-2.03,1,1
457870,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,5.27,3.377,15/02/2020 02:00,1581731999999,3.215,1581782399999,1,2.0,1,2
181555,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,3.21,279.58,15/02/2020 02:15,1581732899999,268.39,1581782399999,1,2.0,1,3
258179,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,3.96,4.316,15/02/2020 02:15,1581732899999,4.532,1581760799999,0,-3.96,1,4
442750,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,4.91,0.0851,15/02/2020 06:00,1581746399999,0.0813,1581782399999,1,2.0,1,5
453951,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,4.55,0.3318,15/02/2020 08:00,1581753599999,0.3157,1581782399999,1,2.0,1,6
430150,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,2.91,0.008136,15/02/2020 11:30,1581766199999,0.0075,1581782399999,1,2.0,-1,-1
230909,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.07,0.2782,18/02/2020 06:45,1582008299999,0.2719,1582018199999,1,2.0,1,1
67764,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,3.66,0.271,18/02/2020 09:15,1582017299999,0.2653,1582030799999,1,2.0,1,2
85964,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.54,23.211,18/02/2020 09:15,1582017299999,22.726,1582032599999,1,2.0,1,3
417789,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,4.88,0.02123,18/02/2020 09:15,1582017299999,0.02077,1582020899999,1,2.0,1,4
457873,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,4.11,3.196,18/02/2020 13:15,1582031699999,3.106,1582032599999,1,2.0,1,2
467078,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,3.19,63.97,19/02/2020 07:00,1582095599999,66.99,1582105499999,0,-3.19,1,1
173074,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.66,4.507,19/02/2020 07:15,1582096499999,4.586,1582113599999,0,-1.66,1,2
230914,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,1.98,0.2867,19/02/2020 20:00,1582142399999,0.2791,1582145999999,1,2.0,1,1
40515,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,4.63,4.486,19/02/2020 21:30,1582147799999,4.365,1582148699999,1,2.0,1,1
230917,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,2.3,0.2673,21/02/2020 08:45,1582274699999,0.26,1582352099999,1,2.0,1,1
11808,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.45,0.05822,21/02/2020 09:30,1582277399999,0.05985,1582288199999,0,-2.45,1,2
67767,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,3.04,0.2648,21/02/2020 19:15,1582312499999,0.2567,1582316099999,1,2.0,1,2
40518,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,5.08,4.656,21/02/2020 19:30,1582313399999,4.55,1582316099999,1,2.0,1,3
173078,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,2.84,4.071,21/02/2020 19:30,1582313399999,3.964,1582316099999,1,2.0,1,4
467083,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,3.9,61.53,21/02/2020 19:30,1582313399999,60.25,1582316099999,1,2.0,1,5
11811,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.3,0.05868,21/02/2020 20:00,1582315199999,0.05739,1582316099999,1,2.0,1,6
272594,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,3.71,72.68,21/02/2020 20:15,1582316099999,75.64,1582343099999,0,-3.71,1,7
417795,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.91,0.02,21/02/2020 20:15,1582316099999,0.02067,1582430399999,0,-2.91,1,8
177390,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,4.12,9.473,21/02/2020 20:30,1582316999999,9.22,1582325999999,1,2.0,1,4
67770,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.61,0.276,23/02/2020 11:00,1582455599999,0.2693,1582489799999,1,2.0,1,1
85969,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.4,22.675,23/02/2020 20:45,1582490699999,23.163,1582504199999,0,-1.4,1,1
272600,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.25,78.23,24/02/2020 02:00,1582509599999,75.35,1582512299999,1,2.0,1,1
320586,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,2.59,0.8756,24/02/2020 02:15,1582510499999,0.8507,1582512299999,1,2.0,1,2
72975,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,4.61,389.77,24/02/2020 02:45,1582512299999,371.0,1582557299999,1,2.0,1,3
85972,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.03,22.582,24/02/2020 02:45,1582512299999,22.101,1582564499999,1,2.0,1,4
137360,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,3.92,105.2,24/02/2020 02:45,1582512299999,102.63,1582559999999,1,2.0,1,5
173081,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,4.29,4.219,24/02/2020 02:45,1582512299999,4.01,1582557299999,1,2.0,1,6
181562,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,3.02,268.9,24/02/2020 02:45,1582512299999,263.22,1582567199999,1,2.0,1,7
430155,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,2.55,0.006832,24/02/2020 02:45,1582512299999,0.007083,1582543799999,0,-2.55,1,8
442755,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,3.75,0.07085,24/02/2020 02:45,1582512299999,0.06922,1582557299999,1,2.0,1,9
447887,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,3.83,83.14,24/02/2020 02:45,1582512299999,81.33,1582539299999,1,2.0,1,10
258188,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,7.43,3.564,27/02/2020 00:00,1582761599999,3.423,1582764299999,1,2.0,1,1
181567,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,3.79,229.53,27/02/2020 21:30,1582838999999,222.83,1582841699999,1,2.0,1,1
226096,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_rsi40,2,3.26,0.00525,27/02/2020 21:30,1582838999999,0.005145,1582840799999,1,2.0,1,2
417802,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,3.01,0.01705,27/02/2020 21:30,1582838999999,0.01665,1582841699999,1,2.0,1,3
442762,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,4.11,0.06024,27/02/2020 21:30,1582838999999,0.05901,1582841699999,1,2.0,1,4
417807,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.81,0.01695,29/02/2020 09:15,1582967699999,0.0166,1582985699999,1,2.0,1,1
258191,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.71,4.16,29/02/2020 14:15,1582985699999,4.31,1583000999999,0,-2.71,1,2
457886,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,3.7,2.788,02/03/2020 22:45,1583189099999,2.732,1583190899999,1,2.0,1,1
226102,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_rsi40,2,2.24,0.005285,02/03/2020 23:00,1583189999999,0.005159,1583202599999,1,2.0,1,2
328055,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,2.57,2.161,02/03/2020 23:00,1583189999999,2.117,1583202599999,1,2.0,1,3
11828,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.13,0.04881,02/03/2020 23:15,1583190899999,0.04776,1583223299999,1,2.0,1,4
272614,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.4,60.89,02/03/2020 23:15,1583190899999,62.54,1583237699999,0,-2.4,1,5
320593,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,2.4,0.7201,02/03/2020 23:15,1583190899999,0.7051,1583218799999,1,2.0,1,6
40525,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.68,3.635,03/03/2020 00:15,1583194499999,3.56,1583218799999,1,2.0,1,6
85983,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,2.04,19.642,03/03/2020 00:15,1583194499999,20.351,1583234999999,0,-2.04,1,7
137368,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,3.01,89.3,03/03/2020 00:15,1583194499999,87.3,1583223299999,1,2.0,1,8
453962,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.62,0.2373,03/03/2020 00:15,1583194499999,0.2324,1583246699999,1,2.0,1,9
181572,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.52,228.58,03/03/2020 00:45,1583196299999,222.13,1583249399999,1,2.0,1,10
297997,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,2.48,11.92,03/03/2020 00:45,1583196299999,11.672,1583202599999,1,2.0,0,-1
467096,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.74,51.54,03/03/2020 00:45,1583196299999,50.47,1583219699999,1,2.0,0,-1
442769,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.04,0.05892,03/03/2020 01:00,1583197199999,0.06047,1583237699999,0,-2.04,0,-1
447894,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.96,67.9,03/03/2020 01:00,1583197199999,66.52,1583223299999,1,2.0,0,-1
230925,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,2.43,0.2211,03/03/2020 01:45,1583199899999,0.227,1583236799999,0,-2.43,0,-1
94643,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.71,8818.67,03/03/2020 02:00,1583200799999,9070.0,1583400599999,0,-1.71,0,-1
430162,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,2.13,0.005741,03/03/2020 02:00,1583200799999,0.005613,1583219699999,1,2.0,0,-1
